Order,Creation Date,Total Value,Client Hash
1455651361629-01,2024-08-19 17:40:07+00:00,326.55,ed69658ed58bebf161d9311949dbaaae43106242c3cb0bb7234c8c20d33a77e1
1455651361629-01,2024-08-19 17:40:07+00:00,326.55,ed69658ed58bebf161d9311949dbaaae43106242c3cb0bb7234c8c20d33a77e1
1455461361507-01,2024-08-18 22:49:37+00:00,432.31,fb18cb0ffdad771dc84761c469b3704d8f3500029eb23e76e05b3d7dfe9d91f1
1455461361507-01,2024-08-18 22:49:37+00:00,432.31,fb18cb0ffdad771dc84761c469b3704d8f3500029eb23e76e05b3d7dfe9d91f1
1455461361507-01,2024-08-18 22:49:37+00:00,432.31,fb18cb0ffdad771dc84761c469b3704d8f3500029eb23e76e05b3d7dfe9d91f1
1455641361627-01,2024-08-19 17:22:20+00:00,190.88,bf76d81cc03b6fb314cb1d28933a55d38c4989271fdb50a2db3565a9bec5bc08
1455461361505-01,2024-08-18 22:30:25+00:00,408.49,664a35e990461373cd06fddc95b13c74a1882042b49a0bd6df297c8d0fa00056
1455461361505-01,2024-08-18 22:30:25+00:00,408.49,664a35e990461373cd06fddc95b13c74a1882042b49a0bd6df297c8d0fa00056
1455461361505-01,2024-08-18 22:30:25+00:00,408.49,664a35e990461373cd06fddc95b13c74a1882042b49a0bd6df297c8d0fa00056
1455641361625-01,2024-08-19 17:16:44+00:00,400.0,5eb3104ff2015cb2933cdcbca868c6536970f16156fe8b8becc40f5bb3e5d406
1455641361625-01,2024-08-19 17:16:44+00:00,400.0,5eb3104ff2015cb2933cdcbca868c6536970f16156fe8b8becc40f5bb3e5d406
1455451361503-01,2024-08-18 22:23:42+00:00,280.88,a822364fafb322703603b45e4267a0254012aadfbc2630bf1c7a940671e78a61
1455451361503-01,2024-08-18 22:23:42+00:00,280.88,a822364fafb322703603b45e4267a0254012aadfbc2630bf1c7a940671e78a61
1455641361623-01,2024-08-19 16:54:28+00:00,40.07,f12152fd7a2169e35f1571275528216c0f4ac42d0e1ad698535e76695d65de41
1455451361501-01,2024-08-18 21:54:08+00:00,213.88,57c9ec9193b361a081994212c23fca1514b0bdc4d4f1cca7031acd5a937597bb
1455451361501-01,2024-08-18 21:54:08+00:00,213.88,57c9ec9193b361a081994212c23fca1514b0bdc4d4f1cca7031acd5a937597bb
1455451361501-01,2024-08-18 21:54:08+00:00,213.88,57c9ec9193b361a081994212c23fca1514b0bdc4d4f1cca7031acd5a937597bb
1455451361499-01,2024-08-18 21:30:39+00:00,160.88,282f7963bb7682801e8ef6299665fae5fe8bbf0d63683528401ebe1dae21c596
1455631361621-01,2024-08-19 15:59:32+00:00,98.0,bc4bddeaa6ed0985f81ee5216db7e9ede6b62edee50f8311d03e10da14088ca7
1455441361495-01,2024-08-18 21:22:15+00:00,110.77,b79f1800398a83599d641499738ed6faaa44ae60daa474b8bb40045634da0fae
1455631361619-01,2024-08-19 15:41:41+00:00,210.78,92a3aedad07f30f01c64a45305c5fbcee6112830c0bfcbc5d3ab1ed902c265b6
1455631361619-01,2024-08-19 15:41:41+00:00,210.78,92a3aedad07f30f01c64a45305c5fbcee6112830c0bfcbc5d3ab1ed902c265b6
1455631361619-01,2024-08-19 15:41:41+00:00,210.78,92a3aedad07f30f01c64a45305c5fbcee6112830c0bfcbc5d3ab1ed902c265b6
1455441361493-01,2024-08-18 20:39:35+00:00,146.89,129c5ce3be49bf1d4ecb2c80b0a5569a35e97a9831bddedcda896b5dd8e252f0
1455441361493-01,2024-08-18 20:39:35+00:00,146.89,129c5ce3be49bf1d4ecb2c80b0a5569a35e97a9831bddedcda896b5dd8e252f0
1455631361617-01,2024-08-19 15:32:46+00:00,253.88,fdb025e330e769ae06af0adeb836b5d724bb493ee96e33295722236f9f4e1997
1455631361617-01,2024-08-19 15:32:46+00:00,253.88,fdb025e330e769ae06af0adeb836b5d724bb493ee96e33295722236f9f4e1997
1455431361491-01,2024-08-18 19:46:17+00:00,203.29,851eb5df69af9bf5b67f8e0b790afa6bd06205836bda7c633693cdf4aef51337
1455431361491-01,2024-08-18 19:46:17+00:00,203.29,851eb5df69af9bf5b67f8e0b790afa6bd06205836bda7c633693cdf4aef51337
1455621361615-01,2024-08-19 15:21:34+00:00,132.55,5c726e6b3992eda16b7d1a2ae6f8610c2fd4d7262e896f10aeb517227670e8c1
1455621361615-01,2024-08-19 15:21:34+00:00,132.55,5c726e6b3992eda16b7d1a2ae6f8610c2fd4d7262e896f10aeb517227670e8c1
1455421361488-01,2024-08-18 19:29:21+00:00,222.0,c48c33fc6161d3373b032529ab1438db115b481d407bf36433a4282caf833a8b
1455621361613-01,2024-08-19 15:13:54+00:00,384.6,bc9a777c7bfd8382c4f19cfe88e1799c2b29505052f03ff06ca9112dca09d5e5
1455621361613-01,2024-08-19 15:13:54+00:00,384.6,bc9a777c7bfd8382c4f19cfe88e1799c2b29505052f03ff06ca9112dca09d5e5
1455621361613-01,2024-08-19 15:13:54+00:00,384.6,bc9a777c7bfd8382c4f19cfe88e1799c2b29505052f03ff06ca9112dca09d5e5
1455121361367-01,2024-08-17 13:00:06+00:00,179.04,b9c4de0b608f535bdf5637f8214621847c595f54627291f7604b576b62210537
1455421361484-01,2024-08-18 18:48:28+00:00,216.38,7b8435b007381f555c7a0994bd43ee0e1e38f79b220b471315872e583389663c
1455111361363-01,2024-08-17 12:16:54+00:00,179.25,8ef7a9826cc0a96e2cd9ec5ebb1d7aa8aacee9265d98626119135e96b376cda8
1455411361482-01,2024-08-18 18:08:41+00:00,189.05,97863c0b565a97ebf54b7f0d28d70bb8c00f3dde18814cbdbf0c3fed62e5db05
1455411361480-01,2024-08-18 17:53:06+00:00,160.88,c12dc9c66914d4708f065afec3c5afac15c5ff7f9458abe0eb66e5846f2e08f7
1455101361361-01,2024-08-17 11:26:03+00:00,176.58,6fad1c5f1e8f886da48ab9fa98de3d8a3066e90d870f2011b37d3736a4c1fdcb
1455101361361-01,2024-08-17 11:26:03+00:00,176.58,6fad1c5f1e8f886da48ab9fa98de3d8a3066e90d870f2011b37d3736a4c1fdcb
1455401361478-01,2024-08-18 17:23:21+00:00,400.0,380442f175cf35b0533129934d81d974633b65f36cc65b0cd1db50d5dd6a0072
1455401361478-01,2024-08-18 17:23:21+00:00,400.0,380442f175cf35b0533129934d81d974633b65f36cc65b0cd1db50d5dd6a0072
1455101361359-01,2024-08-17 11:03:27+00:00,140.88,7237bc020c778d96d918573227885a2f76b250d2f39cdbf20714c212a0a96bae
1455401361476-01,2024-08-18 17:13:58+00:00,188.09,81e10f2cd72eb524ebe33a01281424b4ec1fc776c5823ee859b05f0c80ee196e
1455101361357-01,2024-08-17 10:58:23+00:00,138.66,1bff62f95f701d6a51f975deecbd50140ae78d024529b49b9c87399f05be75f4
1455401361474-01,2024-08-18 16:42:22+00:00,160.88,d24a14cef2a33176822c950626560a90219f46221038cc42125eb4a717597c61
1455101361355-01,2024-08-17 10:31:28+00:00,118.88,86551519e2d679f5b01846b6220461e8812bc8afb2f9bc681bf3953384a7f361
1455391361472-01,2024-08-18 16:04:57+00:00,153.96,d0a37cc7d520c95262f23c570c3da1194da1a3d53c50a977f0e3f73e4af3407b
1455091361353-01,2024-08-17 10:20:27+00:00,585.0,a8e65b6d6d085f7504984702413d0b7b078c7be557c6e10fa3395a507f89cc0f
1455091361353-01,2024-08-17 10:20:27+00:00,585.0,a8e65b6d6d085f7504984702413d0b7b078c7be557c6e10fa3395a507f89cc0f
1455091361353-01,2024-08-17 10:20:27+00:00,585.0,a8e65b6d6d085f7504984702413d0b7b078c7be557c6e10fa3395a507f89cc0f
1455391361470-01,2024-08-18 15:55:36+00:00,155.85,7d8c617f5f0528c20e9c10af375c0c82cde72de8b9a7ea98b74f9371a6bea88a
1455091361351-01,2024-08-17 10:15:25+00:00,380.88,796e73a159cf4aa0f3010bc2eac459710c3d9b47876326211b365e307d6747b6
1455091361351-01,2024-08-17 10:15:25+00:00,380.88,796e73a159cf4aa0f3010bc2eac459710c3d9b47876326211b365e307d6747b6
1455381361468-01,2024-08-18 15:01:58+00:00,191.88,951e8649684b767949912f90abe4d88297ddef49714edf91a3a5a1f2c6e090cb
1455091361349-01,2024-08-17 09:59:00+00:00,140.88,d614e10065668c461942f5f0c7c44cff36bc4337e5457162da4fa7e20963a88a
1455381361466-01,2024-08-18 15:00:55+00:00,210.88,f12152fd7a2169e35f1571275528216c0f4ac42d0e1ad698535e76695d65de41
1455081361345-01,2024-08-17 08:39:23+00:00,173.6,c3c0a924cdba19a81d57b79d1f2d4b18fd58861f87253b073ff7d31442b977ff
1455381361464-01,2024-08-18 14:39:16+00:00,405.0,9f598e28948f0c74366143f1c1626ae8dc45edeebaaf38c8bf18954b92dd36a0
1455381361464-01,2024-08-18 14:39:16+00:00,405.0,9f598e28948f0c74366143f1c1626ae8dc45edeebaaf38c8bf18954b92dd36a0
1455381361464-01,2024-08-18 14:39:16+00:00,405.0,9f598e28948f0c74366143f1c1626ae8dc45edeebaaf38c8bf18954b92dd36a0
1455071361343-01,2024-08-17 07:42:36+00:00,245.49,2c1d072afa8c2d56a22792dda97eb62933809e4abef33c8cd1458f92bfad7cbd
1455071361343-01,2024-08-17 07:42:36+00:00,245.49,2c1d072afa8c2d56a22792dda97eb62933809e4abef33c8cd1458f92bfad7cbd
1455371361462-01,2024-08-18 14:29:26+00:00,138.54,d636ffe57c9033f8d284bbc49751ba1c25173f39d9ac876693d485b8de22c9c8
1455061361341-01,2024-08-17 06:36:24+00:00,122.99,7ce9b21dcd24a622afeb8ab16e00d2833e35a72c51265d4757fcaa74207bb5af
1455061361341-01,2024-08-17 06:36:24+00:00,122.99,7ce9b21dcd24a622afeb8ab16e00d2833e35a72c51265d4757fcaa74207bb5af
1455371361460-01,2024-08-18 14:21:52+00:00,126.86,c1146c4313bbf96a12ccd2091ec69d21def349ba99b35266793b122b3b31ec38
1455051361339-01,2024-08-17 06:24:25+00:00,408.81,1f318da68f94708203cc4aee6f2ee1c638963183bf1e9d84d4324bfec9315500
1455051361339-01,2024-08-17 06:24:25+00:00,408.81,1f318da68f94708203cc4aee6f2ee1c638963183bf1e9d84d4324bfec9315500
1455371361458-01,2024-08-18 13:50:42+00:00,155.88,19297d04935691f8941738aabb10111a263055d3289bec9e8c6f170533fb76b7
1455021361337-01,2024-08-17 02:31:38+00:00,270.88,2e63c82435e90751dce61f97c57b8246ad7b6b09a370261ce526130a40effcb3
1455021361337-01,2024-08-17 02:31:38+00:00,270.88,2e63c82435e90751dce61f97c57b8246ad7b6b09a370261ce526130a40effcb3
1455371361456-01,2024-08-18 13:42:08+00:00,430.0,a8e06a891b76fae00f872a4a51ffcdfa60998299cc3a5116e701400f0b0d60c0
1455371361456-01,2024-08-18 13:42:08+00:00,430.0,a8e06a891b76fae00f872a4a51ffcdfa60998299cc3a5116e701400f0b0d60c0
1455371361456-01,2024-08-18 13:42:08+00:00,430.0,a8e06a891b76fae00f872a4a51ffcdfa60998299cc3a5116e701400f0b0d60c0
1455371361456-01,2024-08-18 13:42:08+00:00,430.0,a8e06a891b76fae00f872a4a51ffcdfa60998299cc3a5116e701400f0b0d60c0
1455011361335-01,2024-08-17 02:14:38+00:00,163.45,441a54301f82fec18d794ca6f7fa4f22aa2b4fbfafe07398160e2315381dd835
1455011361335-01,2024-08-17 02:14:38+00:00,163.45,441a54301f82fec18d794ca6f7fa4f22aa2b4fbfafe07398160e2315381dd835
1455371361454-01,2024-08-18 13:36:05+00:00,293.25,9fa25e1cda268c77dce3b2488d1fb5b30c15511bcd585807d87267203bf78d75
1455001361333-01,2024-08-17 00:49:30+00:00,197.26,f934c57dff4864758214b1f5f3efbd37f4f2da75b0ce96fdfa15f9f41837f4ca
1455001361333-01,2024-08-17 00:49:30+00:00,197.26,f934c57dff4864758214b1f5f3efbd37f4f2da75b0ce96fdfa15f9f41837f4ca
1455351361452-01,2024-08-18 12:28:28+00:00,197.16,d40e4d6c70c03c00f4ec40368b180563b0e04c945c8b62351491cebf160d55e5
1454991361329-01,2024-08-16 23:46:26+00:00,281.45,16fc33a4141e1995815235ad2cd31e9deab8bef7262e194595ee91f949df8010
1454991361329-01,2024-08-16 23:46:26+00:00,281.45,16fc33a4141e1995815235ad2cd31e9deab8bef7262e194595ee91f949df8010
1454991361329-01,2024-08-16 23:46:26+00:00,281.45,16fc33a4141e1995815235ad2cd31e9deab8bef7262e194595ee91f949df8010
1455351361450-01,2024-08-18 12:16:01+00:00,155.85,01c54a61c90b0cb1dfaa182d819cab70f44c90e1bc6d3a95bafcb115a0b85647
1454991361327-01,2024-08-16 23:42:41+00:00,720.37,2c59e98117b06df99fc9c0087f328525f1637023fd19d4de419f2e500e770536
1454991361327-01,2024-08-16 23:42:41+00:00,720.37,2c59e98117b06df99fc9c0087f328525f1637023fd19d4de419f2e500e770536
1454991361327-01,2024-08-16 23:42:41+00:00,720.37,2c59e98117b06df99fc9c0087f328525f1637023fd19d4de419f2e500e770536
1454991361327-01,2024-08-16 23:42:41+00:00,720.37,2c59e98117b06df99fc9c0087f328525f1637023fd19d4de419f2e500e770536
1454991361327-01,2024-08-16 23:42:41+00:00,720.37,2c59e98117b06df99fc9c0087f328525f1637023fd19d4de419f2e500e770536
1455281361442-01,2024-08-18 04:43:32+00:00,129.36,7028990fc2522022f391b45981ab5c75a9981e51240116f18390b82110803c38
1455281361442-01,2024-08-18 04:43:32+00:00,129.36,7028990fc2522022f391b45981ab5c75a9981e51240116f18390b82110803c38
1454981361325-01,2024-08-16 23:28:39+00:00,160.88,7c8fc2650aa0ec36899f2eb10566c31ca4307ea37c9a9ac4040b9bb3010d1c8b
1455251361439-01,2024-08-18 01:53:31+00:00,321.04,c83878cf7cbb48a999add0ed00421d6582b58da766b973e5b6a4f497a32bd02b
1455251361439-01,2024-08-18 01:53:31+00:00,321.04,c83878cf7cbb48a999add0ed00421d6582b58da766b973e5b6a4f497a32bd02b
1455251361439-01,2024-08-18 01:53:31+00:00,321.04,c83878cf7cbb48a999add0ed00421d6582b58da766b973e5b6a4f497a32bd02b
1454981361323-01,2024-08-16 23:11:20+00:00,201.77,a440b1e4855051d6dba162822561bbef580f8b6bb5216d5d8676bd8de403c1d1
1454981361323-01,2024-08-16 23:11:20+00:00,201.77,a440b1e4855051d6dba162822561bbef580f8b6bb5216d5d8676bd8de403c1d1
1455221361431-01,2024-08-17 22:40:54+00:00,260.88,f00d5632b167cf38ee43edc9472ef2409a44ddd9cefc692a117fb1170c05dd36
1455221361431-01,2024-08-17 22:40:54+00:00,260.88,f00d5632b167cf38ee43edc9472ef2409a44ddd9cefc692a117fb1170c05dd36
1454981361321-01,2024-08-16 22:42:06+00:00,187.21,5cbf0e4bc5133c8ec5c5734f4d9c478e789ac988148f68da1b94dbda8251867d
1455211361429-01,2024-08-17 21:53:28+00:00,430.88,f4d2bc85600c7ce9fc7b4cbd2ca3583e97c8ab03693a8775c5f11591019fdcd0
1455211361429-01,2024-08-17 21:53:28+00:00,430.88,f4d2bc85600c7ce9fc7b4cbd2ca3583e97c8ab03693a8775c5f11591019fdcd0
1455211361429-01,2024-08-17 21:53:28+00:00,430.88,f4d2bc85600c7ce9fc7b4cbd2ca3583e97c8ab03693a8775c5f11591019fdcd0
1455211361429-01,2024-08-17 21:53:28+00:00,430.88,f4d2bc85600c7ce9fc7b4cbd2ca3583e97c8ab03693a8775c5f11591019fdcd0
1454971361319-01,2024-08-16 21:42:20+00:00,420.0,6e8e2884e2a9aa46e31f0c4a84ba6efe27704ed69b4af2fa1bf7e2368100bf8e
1454971361319-01,2024-08-16 21:42:20+00:00,420.0,6e8e2884e2a9aa46e31f0c4a84ba6efe27704ed69b4af2fa1bf7e2368100bf8e
1455201361427-01,2024-08-17 21:26:09+00:00,199.27,30b704095b81432608fa26de31a3455d0126e732b758c610d5d77772bc7971f7
1455201361427-01,2024-08-17 21:26:09+00:00,199.27,30b704095b81432608fa26de31a3455d0126e732b758c610d5d77772bc7971f7
1454961361313-01,2024-08-16 20:46:21+00:00,570.0,2bed572fece52e5cbc432d4be5352785cad98a8f5a91ee5157ef1100d6cc0980
1454961361313-01,2024-08-16 20:46:21+00:00,570.0,2bed572fece52e5cbc432d4be5352785cad98a8f5a91ee5157ef1100d6cc0980
1454961361313-01,2024-08-16 20:46:21+00:00,570.0,2bed572fece52e5cbc432d4be5352785cad98a8f5a91ee5157ef1100d6cc0980
1454961361313-01,2024-08-16 20:46:21+00:00,570.0,2bed572fece52e5cbc432d4be5352785cad98a8f5a91ee5157ef1100d6cc0980
1455201361425-01,2024-08-17 21:22:23+00:00,235.93,b91a54b094ad32bd0ecafb3364e9b21feae17cbbf3b7ab9193597e1289c39cfe
1455201361425-01,2024-08-17 21:22:23+00:00,235.93,b91a54b094ad32bd0ecafb3364e9b21feae17cbbf3b7ab9193597e1289c39cfe
1455201361423-01,2024-08-17 21:04:17+00:00,220.88,76029ed9ef04797d99026b0b8d5920bd2e089664a35edf16e43ee04c79f4f509
1454951361311-01,2024-08-16 20:18:01+00:00,189.05,56b96bb45ac96d4ee5c3ac771072d1273b3d389b77d3388564148442e5bf834c
1455201361421-01,2024-08-17 20:31:17+00:00,710.0,2000fe99270d11cf54290f60e3b478f6bdfe6c89c91609286e1edcf9d3902e97
1455201361421-01,2024-08-17 20:31:17+00:00,710.0,2000fe99270d11cf54290f60e3b478f6bdfe6c89c91609286e1edcf9d3902e97
1455201361421-01,2024-08-17 20:31:17+00:00,710.0,2000fe99270d11cf54290f60e3b478f6bdfe6c89c91609286e1edcf9d3902e97
1455201361421-01,2024-08-17 20:31:17+00:00,710.0,2000fe99270d11cf54290f60e3b478f6bdfe6c89c91609286e1edcf9d3902e97
1454951361309-01,2024-08-16 20:16:22+00:00,188.41,c043bc2610791d6d7a877da1b5952972957ca61ccac5782cbbf9bbd81e3c62e2
1454951361305-01,2024-08-16 20:14:14+00:00,188.41,0d7c5decbf7c6b900e6a59bc3d5d4e26f98879341931ad100f1b97a2e267e2e4
1455191361419-01,2024-08-17 20:16:25+00:00,189.05,4d836c6b016273313a4b34af75b40a99fef9a127bf2951d0694fced361ad54a9
1454941361301-01,2024-08-16 18:48:15+00:00,187.73,9ab0b11023c5be2f893246178f1b32878ce8beafb313101a8c6a0fb15add6f53
1455191361417-01,2024-08-17 19:59:42+00:00,214.38,06decffce2a10a5b253b6834b62525808e4081237f481baf278c6d0d542b9e07
1454931361299-01,2024-08-16 18:21:27+00:00,158.17,f141a76a535aedad4bee0a1c27402863a8f680a1da555aca11b9113969b0aed9
1455191361415-01,2024-08-17 19:59:31+00:00,141.04,78a064f02c6c346edbb0c7487f112f42f9ac68f33bd6eedf969f60e93a25e5f9
1455191361415-01,2024-08-17 19:59:31+00:00,141.04,78a064f02c6c346edbb0c7487f112f42f9ac68f33bd6eedf969f60e93a25e5f9
1454931361297-01,2024-08-16 17:55:04+00:00,191.35,9a157de5f52e549f18e3863433b674121ec2c6352cb84e671414a280e44d1d82
1455191361413-01,2024-08-17 19:57:11+00:00,40.0,14460260d2e07454fe631ea72964c4f716a97f79ca2b1c4366f8591ac6f9a370
1455191361413-01,2024-08-17 19:57:11+00:00,40.0,14460260d2e07454fe631ea72964c4f716a97f79ca2b1c4366f8591ac6f9a370
1454921361295-01,2024-08-16 17:26:37+00:00,335.38,4c87b83f5059ec53478e59d839e18d1a2003a303c56ee6bfc18f21023f654c2c
1454921361295-01,2024-08-16 17:26:37+00:00,335.38,4c87b83f5059ec53478e59d839e18d1a2003a303c56ee6bfc18f21023f654c2c
1455191361411-01,2024-08-17 19:42:42+00:00,299.88,6c24ebc0cbb7b22af7695a41a2f0546ba13764bc4f099e0d76a0cf26c5f5a3be
1455191361411-01,2024-08-17 19:42:42+00:00,299.88,6c24ebc0cbb7b22af7695a41a2f0546ba13764bc4f099e0d76a0cf26c5f5a3be
1454921361291-01,2024-08-16 17:22:21+00:00,114.0,6a991ba94ca843b241024c596c4b6ce86c70d9f056330db72759a0550485d72b
1455181361409-01,2024-08-17 19:00:42+00:00,380.88,fc89c7ff87c5639f86cfc7d0e46e79179ef6ed2b5ad5b70954e9153cfa297892
1455181361409-01,2024-08-17 19:00:42+00:00,380.88,fc89c7ff87c5639f86cfc7d0e46e79179ef6ed2b5ad5b70954e9153cfa297892
1455181361409-01,2024-08-17 19:00:42+00:00,380.88,fc89c7ff87c5639f86cfc7d0e46e79179ef6ed2b5ad5b70954e9153cfa297892
1454921361287-01,2024-08-16 17:11:02+00:00,153.88,e179c617b4952527ecab0a3c505224035bfaf2b1b69c0a49df2945ca29f1820f
1454921361285-01,2024-08-16 17:05:02+00:00,360.88,b8003d595e6b7318d6321a7752eff44f19e74b3c6ac39df6f4519e5a04fbd55f
1454921361283-01,2024-08-16 16:42:10+00:00,504.0,178ebdb4a71f9e18ad2f80314fd6f6376be6c3deca346d04aec5ad8ff7fa8f6d
1454921361283-01,2024-08-16 16:42:10+00:00,504.0,178ebdb4a71f9e18ad2f80314fd6f6376be6c3deca346d04aec5ad8ff7fa8f6d
1454921361283-01,2024-08-16 16:42:10+00:00,504.0,178ebdb4a71f9e18ad2f80314fd6f6376be6c3deca346d04aec5ad8ff7fa8f6d
1454921361283-01,2024-08-16 16:42:10+00:00,504.0,178ebdb4a71f9e18ad2f80314fd6f6376be6c3deca346d04aec5ad8ff7fa8f6d
1454911361281-01,2024-08-16 16:27:19+00:00,170.0,aa966726cf14eba599b0f0cceb13f7c72bf32a7fbb8c1bd12a7d7e90290b579f
1455181361407-01,2024-08-17 18:57:21+00:00,160.88,44ea66378f8f58078f64e223fbe5b52799cd91ce56e626fa8af51ad1d6780765
1455171361405-01,2024-08-17 17:33:45+00:00,215.86,d006e4978009719269e8d89cc249e26e3dc400a1e8d7f27cc7d0096a1c54acf1
1455161361403-01,2024-08-17 17:23:59+00:00,186.89,13809cc9d82ff2ed94c630fa95f9857c66824600522295c9c6ec5edcca9d7a13
1455161361403-01,2024-08-17 17:23:59+00:00,186.89,13809cc9d82ff2ed94c630fa95f9857c66824600522295c9c6ec5edcca9d7a13
1455161361401-01,2024-08-17 17:05:20+00:00,418.5,b8b8bc2d55c154165e2137cb0442bd53cc72eb39cebbb898958cf0d98de4b60a
1455161361401-01,2024-08-17 17:05:20+00:00,418.5,b8b8bc2d55c154165e2137cb0442bd53cc72eb39cebbb898958cf0d98de4b60a
1455161361401-01,2024-08-17 17:05:20+00:00,418.5,b8b8bc2d55c154165e2137cb0442bd53cc72eb39cebbb898958cf0d98de4b60a
1454911361277-01,2024-08-16 16:17:23+00:00,217.95,65e3da6ac679619ccae11c4f69c6d2797cd8eb05f1a16f277d7888548b1a0f2d
1455151361399-01,2024-08-17 16:13:59+00:00,138.65,bab061f3931556ba46525dbe76574552d19d428cd6ecb7e9db8b3398913bbdd8
1454911361273-01,2024-08-16 16:01:00+00:00,160.88,254f97ecd7fe524f87365948830d5e813135c4637300d7e2757506017c7abb6e
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1454911361271-01,2024-08-16 15:56:46+00:00,1100.25,f276bccc5c90d9514bdbc41a27b9d62aaf7c7b56f604e3b61ddb2d267dca7ce0
1455151361397-01,2024-08-17 16:03:50+00:00,238.89,dbcc86f9ac227e3d7ef9d341ac11fdcccde805bc4395082cf89545fd6908db6d
1455151361397-01,2024-08-17 16:03:50+00:00,238.89,dbcc86f9ac227e3d7ef9d341ac11fdcccde805bc4395082cf89545fd6908db6d
1454911361269-01,2024-08-16 15:47:28+00:00,182.38,31ec5ec87136b413c15c7a574ff26879fd34f21997adfa191b30cf260b7c10e5
1455141361395-01,2024-08-17 15:28:32+00:00,472.23,0fdf5f399465dbbe2096335eb8b024af5b715fa1f6320a9600bd5f914e27ac8c
1455141361395-01,2024-08-17 15:28:32+00:00,472.23,0fdf5f399465dbbe2096335eb8b024af5b715fa1f6320a9600bd5f914e27ac8c
1455141361395-01,2024-08-17 15:28:32+00:00,472.23,0fdf5f399465dbbe2096335eb8b024af5b715fa1f6320a9600bd5f914e27ac8c
1455141361395-01,2024-08-17 15:28:32+00:00,472.23,0fdf5f399465dbbe2096335eb8b024af5b715fa1f6320a9600bd5f914e27ac8c
1455141361395-01,2024-08-17 15:28:32+00:00,472.23,0fdf5f399465dbbe2096335eb8b024af5b715fa1f6320a9600bd5f914e27ac8c
1454911361267-01,2024-08-16 15:46:49+00:00,570.88,7fa9bdc048e570125f99d97076336ef403ca7167cbb69e261a29781f10c2f3dc
1454911361267-01,2024-08-16 15:46:49+00:00,570.88,7fa9bdc048e570125f99d97076336ef403ca7167cbb69e261a29781f10c2f3dc
1454911361267-01,2024-08-16 15:46:49+00:00,570.88,7fa9bdc048e570125f99d97076336ef403ca7167cbb69e261a29781f10c2f3dc
1455141361391-01,2024-08-17 15:08:41+00:00,155.85,bd9310a37a5a8a8f52ff2d9ceb8575f13d49074eeb66a9e083c93fbb2cfef4a3
1454911361265-01,2024-08-16 15:33:12+00:00,192.16,437b60e3284eae95a4847a99c7c87ff43e96d9b8f1ea091158be568ea40d5c59
1454911361265-01,2024-08-16 15:33:12+00:00,192.16,437b60e3284eae95a4847a99c7c87ff43e96d9b8f1ea091158be568ea40d5c59
1455141361389-01,2024-08-17 15:05:26+00:00,188.41,cb446ec6c712dde2bf9ec53343248a5667821190d9739ec60e64be1e6108e878
1454901361263-01,2024-08-16 15:25:45+00:00,81.58,80e6b6b0008a974f8952bc1458c51ae2b9febb262fe58a19796932eb5e640059
1455141361387-01,2024-08-17 14:56:16+00:00,308.51,fafe42853ebb279f45044d1fe51303641c61b538ac913faacebdfd5ef23c3908
1455141361387-01,2024-08-17 14:56:16+00:00,308.51,fafe42853ebb279f45044d1fe51303641c61b538ac913faacebdfd5ef23c3908
1454901361261-01,2024-08-16 15:19:47+00:00,152.74,e245a2630f6ee97a3bb38314bef265699f342ce5c3bd196a80e85507ce92a7f9
1455141361385-01,2024-08-17 14:52:34+00:00,158.51,2be3c9d05214c567b0cfe8795a1f1ff124d0b9e16cda1a0ad3f50a12b4b6d779
1454901361259-01,2024-08-16 15:00:04+00:00,171.99,b788ea184778a89b5a91ad41c1bc0186a41abff36ff3d92350bd305e03107ae2
1455131361383-01,2024-08-17 14:18:43+00:00,138.62,066f72fde3b239b46a40c72a3fd4f3c0b622fb68ae8c1ed63c191c3e9a832ccb
1454901361257-01,2024-08-16 14:49:22+00:00,268.43,0b63231683ac5b9e46107b52a4a055cb67650e31f26dcfe4c3b1897b0d48de04
1454901361257-01,2024-08-16 14:49:22+00:00,268.43,0b63231683ac5b9e46107b52a4a055cb67650e31f26dcfe4c3b1897b0d48de04
1455131361381-01,2024-08-17 14:13:57+00:00,137.17,eb97da6b0bf7ad280b6fb4700d23282376e0d3cc39ad615f82408b56a036873f
1454901361255-01,2024-08-16 14:46:49+00:00,504.0,fc4ac1c94e0b4164169354aae8dd77376fc2b8945f259a2f8857bdcec84b42e1
