client_hash,recency,frequency,monetary
bd8539b356e61644242da152fe84f04ee2ed3a6bcaa9fa86aba27c24ac89485f,254,1,229.52
bd8729d487176a1bb6646460f46f9b4f2e944c28839dfbe3765268084319ebe1,526,1,115.88
bd874f807534797c976a6cc1936772b55aa52ffe5dbbd36678ce0b79f1cfb04f,252,1,154.61
bd87d0860201293f247ad8c42becc6d44370a9c4b234cd33741ec04f27c05afd,14,2,373.11
bd88f93411bd5167af8ebaf9574b3019dba3c10b602d55e1ade2e9957e608c20,216,1,620.0
bd892658b119017bda790402c16c7c595f8fff974326467e8628037dbb0b83d5,413,1,127.43
bd8ca69f6a20f04bac8005c83c11462e14835740528d1fae43cfe925f2e060e3,503,1,186.06
bd8cf3ab2f626c2c1456f9fa9fda31aaf789bb0985104a8822a20661ae8963b1,363,2,631.46
bd8e9c1b567c296bf355be4f23f1d4d4f7f985e5eb352b23ccfab476dcf9af66,404,1,154.45
bd8ee28e3e69b54ead05aeeb8c1fb147252b1fddf05da5de38ad68cb05cda633,273,1,169.43
bd9010d965be3cd5ee427601d446816144905371e6e3f4db5ace15c1be471159,309,1,199.97
bd902e26c356b24186a66503610b31e9466b672dce4735da18cd378040eee4b6,322,1,144.53
bd91011958f3a356d88478327bfa8cd18488c02faa187d5703cffec15522e9ce,197,1,550.0
bd91f9ae96e89e301cd4bf5a7477c380b49f707fdc7bc958e067ef568525f5d1,355,1,267.97
bd9310a37a5a8a8f52ff2d9ceb8575f13d49074eeb66a9e083c93fbb2cfef4a3,85,1,155.85
bd9a6fef11ee91f0152a5f78897bf34d47c0d3230dac3ce87eff2772548e42cc,350,1,148.01
bd9abbfa50fd95b5b62293fcde5f02ed984f782fc3ed1e973f473dcbeda834e9,291,1,176.41
bd9d0e446cd2d52f37b5a826c5d88a0db253b4c5b571ec53744bca1f7a2c5f6e,420,2,404.33002
bd9e65242680cda257785e224b2ed15e31b39fb0b0194d3a056a92a85ab0c960,578,1,175.81
bd9f257cffcbbf46cbd809f483f8072298e30ff8174017acced1eb3ba7747c23,75,1,190.41
bd9f41455ef974f5494a398f26b27d403f9bf32238d6e2f6f36c72e03a0eba6f,103,2,357.77
bda1ce420d84a2a78c245b8689ec4d3b204be08c5d22cd6f585bdcf36df88bdc,404,1,195.7
bda200cc4b628cf7f49de3f2939aea9f820101361fa994987ef5e8be8ac5f8b6,423,1,605.5
bda68e39d00d25426b6e8057568c41da6850181a02047ac9af37afae75c9faee,365,1,114.11
bda882f3dbd7f50cbe32831b263e4d334a8035eba4cc6c2d815c8e3d74516e19,56,1,328.68
bda8a0e33ad3b697886ff4d99bb28ec4fcde4896baae6f8b18de5570cb6ea5c7,644,1,367.28
bda957bb26e94da534b371a5c847e07d0d929e7f29e19078f73fb9746a3c0407,271,2,551.16
bdac4408c10af435c53a87d74bfe5f9bb342e92093c3080f4f867ebbdb647ad7,648,1,290.62
bdad49c9750d61a539de930c95ba2d975a3048bf03357475d0e74fc28c9bc2bc,155,1,140.87
bdae24f942ce4fbedf449935e928c0208d0e291422e891e0c0dff4083f03d936,453,1,192.76
bdaf3e4b8f7f2fe96b50929c74cd557f3125996be87dd25b72e5b3e9d4134a94,313,1,148.51
bdb031ca31d681697ecbada944d4706c2fc7e7e31413681c45e8986d40e2ce1c,277,1,169.97
bdb3db2abb209f8c1d42889d8e93e9a4bf8ff3d31dc3c14100da72f967ac6624,676,1,241.85
bdb47de4f0a78b421f3e8cc48ea596402c3616645d866534c40de6eb1bd55e76,335,1,193.48
bdb4c815910195f3726e54358a75a3b8d1fb27ab6c51e922b9e0cef5149addc3,153,1,160.88
bdb4d3422c0eb38889a42196555ddac3c89888eba97179f225019ab8760fcfa4,327,2,718.97
bdb5cdb7ee68c292d23ec44eaf817f1fc37516b0475c7bcfbc6c6f98fa8200a5,391,2,467.05
bdb60f1d0d68bca8ea8e29e4ace94b203d1bf1341394f6027cd246eb91005722,353,1,180.36
bdb64cb334c54819691c8c8c804bc2e98ada0175122aae36d60dcd7420eeaaf0,517,1,234.8
bdb66d1054adec7806062b3bafb3be2a8e018c9237bd4b79a25805fee81e8372,263,1,447.47
bdb6945ee045ecc6e24376af06b01ee01ae82a02d60e12810f46158f544f8f7a,606,2,1309.0
bdb70ede8cb0dbb3445f9f79a9bd78729132af327c939e1a7d8e88c2dcb8bec5,647,1,167.65
bdb88f9fa0e7878b98cc4add2195a15202053e985a086af3136ada80e439ec51,233,2,287.16998
bdb93fc6451c0f833d93229361ab3db8be88022bfbe66526c48d5c10b36a8333,482,1,492.75
bdba46613a893041e22935fea45ab3ae0038cadc5ad7699c4891cdf879176efa,450,1,630.0
bdbd65b09f9391b805eecfa288c0f224bea2fed134c134e2bc310bedb9bc305c,611,1,57.2
bdbdb3acfad32c8ac56c1e2f76fef69029ad6aa82179ffcd6f0b8dc4b466a41c,328,1,117.01
bdbe09865197d1239463d15b466d6daac1c8bd389f8cd2adc445c09a696be5a7,160,1,146.96
bdbee0ff3b73a32e94ec23ed770ec286de6c87ce5dd4c1a3e32999a0a1b262ad,588,1,217.89
bdbeec3e28debe235314ca215ebf2a4217a07c5479fa03daa0efe36103bd9673,664,1,392.76
bdbfc787219073a91cf9d0592d8640e337728b6ee0b309e7077d0dbd1653f431,514,1,148.76
bdc014fab19850346e9d67418a1853cd5561b4319041ede24052bd0258c2f3f6,267,5,831.95996
bdc047855f0968d9a8834f83a35119687f548464806c26eb500d52a62aa25c0e,514,1,115.92
bdc0c4886f889105f1eccf5c6e3d4303398e1b71e52c43ecf6d3de3b3d220b6f,453,1,215.1
bdc27474d8068f9481aadf53a8812ceacaec69ea131095c31ea267fa922a9794,182,1,191.11
bdc53f1dcac21c20c1cc3f2a167d6e15f05d90710b1844a082e922e370d3df7f,675,1,141.93
bdc5a2a4eb397a3de252897f61c7dfa5aee5d9055074ac5d92e6e220fcb79242,564,1,295.36
bdc6a30b85dc7ebf5dfd8c019d895c910cbc277f722c02e458bd2bbe8f431190,389,1,170.41
bdc9989c1483736e13dbead1e27a09d3522e70c7fd782acd244bc5452bb2bef1,531,1,105.92
bdc9f0c4167f619213ae85de8a5ee6454ce87082c3f44a7c5fa02712c17c1b53,348,1,110.41
bdd106cf4f07fd93847dcc8df628a640753764072fbd24cceb49fe3490499620,565,1,170.05
bdd401f6497581ae5df3a2c054b5a5873fef218be982b947970309a085f800b1,409,1,508.5
bdd5632e3f5a92c8f7121007a31cb0b097d85c760cc2e1e839ff37121009b594,500,2,365.44
bdd721baf7757d6d35a5e40af49d8390fa3da6dc783eae83ff38c8a6409e03c6,265,1,119.97
bdd72a90bb8deb9383db4d65a964c86f617b07ee9622ba837c41f6c9ff521ec1,394,2,338.16998
bddab2d431e4f11aec42dd5b54938697cd740d129bdeabacd73179296085b65c,369,1,169.97
bddc8e6f7463066b60a03b85fde432b5c7f0cb275957d4036cdd184723945e3c,405,1,321.31
bddde77a1526416b60859a956c98f0c61463ad0f804c0290e322841126a825ee,502,1,152.89
bdde889d83f3e8f570e8e60ec9c886738fc3c921b567cab2879ee79039680588,372,5,1558.37
bddf50e04415111507c037bff02298d6694ccf87e1965a0c5dc6caca74139162,324,1,267.47
bddf933f9db72e35d3465926fa6e7cbae348d199d030fa1334ff0012fb4747eb,101,1,62.76
bde0ae4daa1dbd792501e64039f2169a1924a6866dd0ec111ca9a1ca66203fe8,486,3,576.05
bde3740f5819112624ae2fbfbbc991a0fd7fc3ccc6f3dd420ab847ddfdf69657,327,1,85.97
bde54cbd1fba39d2a3386b5d90e8b6f7588cd9a92dd76d8fb3437b755e0605f0,220,1,650.0
bde587261746f84e8e9049ad56217715468d6acd4a835fa89d7940104ed1044c,413,1,259.85
bde61cc6c14b6cf961a8f0d8f957abd2bd1bda88f1b1a7bf26e0deff086dce5b,109,1,182.0
bde66fb21f94337f748c8bef5888551f294d24171a8c64bf245d643339c120af,160,2,324.78
bde765b934c4e9ea973cd694b72eb274d2d81ad1b6c1fe85818958684bc97de7,429,1,111.2
bde8da12ea2a2698b19bef06f8757dfc956c96fa431807c78ecce86f36a750ec,474,1,166.19
bdea0cc0744fdad8fde2ea7b2f18fd70016e4a34e5ad50391fc213db96874230,421,2,351.91
bdebf0dfc0c955442428ad1ecd0a271c84c5391865033a480a5c4e8b0e90d505,416,2,417.77002
bdee9db32f3733e9fb57e842d50d91e6471217e69f434eff102c7fdeb42149a2,3,3,501.82
bdef3d97c59954da574caaf94cee108e54af208c2b54c2cb0a5f9dd48f0d8a25,41,4,765.38
bdf043ae6270314880138c56588eb02ea74a33ae365e2a9f483a16a0e85a3b5d,640,1,167.76
bdf07fbd7cf44f31c078ae4a1489af831f5f2d8d5ebafeac94d9f28a7d72231c,250,1,313.61
bdf2355c6debc78113984a91a30bd16e87b585ce7b89199bcbb00ad92a48b9db,581,1,292.02
bdf28712b699240a3db10c701b29f1050a33b4249182fdbb9a1288364d9f428d,63,1,600.0
bdf4b7769e6494316fc14efb9c79175e386ce99d6c3975b8e57ea21bf3417658,333,1,409.61
bdf56fc8a6c08a9dbe987449f5009b1be05e768e2e41cb1ca67e4f36f4312221,471,1,278.18
bdf7e1c96d8d21d2b1a6907f961dd2f54f5c7f9c4174fc84ce8e218a3dbaecd4,138,1,210.88
bdf94b4ebd9681bb13bc3ae32e732d8bb239f2301b13403de4026f4f90d1d1ba,199,1,183.19
bdf958006ab6fca628e41590bde7df7d5c49b256ef2ae06794a1041192109b6e,424,1,338.85
bdf9a89524bceca054217bcffcbbfc7103f25e5f89d102c4121954f4b008ec4e,201,2,339.39
bdf9d706f7a6c7e6338c29fbaf227fe88747633a57ddd5b481696f4d61a25aa0,329,1,125.36
bdfa98fbf00111152deb5a5b879a7afe55ea948889bc03efb7151b257339ff22,104,3,1205.8201
bdfab6f095b1b0ddb6c874747060e8ad725510c9839aca7a282dd762c6016178,492,1,166.95
bdfe6f6f0359a130d67c28cb6a19a0a819e5540a68a2a04c9a0e8a009979559c,82,1,191.42
bdff6a9de1e67810143f6535d6cc69378e016e80531b42031864678f7ae09425,426,1,138.97
be01636522f53c5130913a865e090c4c71ddf8e8f0e34aa6ea42ce1a62f5a9e9,3,1,187.98
be01e05e570faa5761d054e75c42b01a76e1ee366f61814aaefaecbfc6488651,528,1,162.8
be02914ccd168566e18dd537243bb218f4b965f60c0345431e3897e444db9313,172,1,144.12
be067da3d15b9367cee45d6878a990d4cea14eaaa6542997d4ed891d43981cb0,184,2,354.08002
be0845b6cac419046f5fa0720f7fc128e37e9097e96aa66fb7cf72ef4b8b639b,660,1,93.16
be0feed938d7d6670fe195853ae41565c1122cd5427acbfebd6604da44604624,340,3,434.16
be107017cf8bf2196ab433e86c9fd36eb8c9057ac7b6aaac811bd4803a363688,97,1,193.88
be10709be8862e339ba96ef3fe93025d5ab3c7a679b4a7f44b48b18b905813f4,30,1,167.75
be1129dd1bcddb7ff3911cfff4b1972743ac83ad6f234743d5b0dc883182eaed,378,1,391.63
be12f690baf157aac3c1ba7b8632f11083a88b662ef7804248178b72e411e5e9,214,1,120.29
be13e6cb9560a43a2f68b9ec0b0f29ce97fcc6f9d4c67a850d232f153cb34b36,318,1,95.41
be146bf944d9cc11051db5826ea2c2b115ced947c6c394cfc44b447f7353accf,130,3,664.08
be15166ce42ce2c604d4df1cec41266bb15bbe2b8da77269f7746b7bf632593c,282,1,201.28
be1688cbab5ecd8ebb4a329f69c2703f52865c3b27234c1d96ccd12a6ea72c3e,324,1,159.08
be17a23523e93b700742f4b894c083401685940e6f5c8e9bedce1a7b3e08a9fc,143,1,190.41
be18a7289dde15a884d241336ce4ad3a47fd2b1f8d214dda3021c892242d7b8e,280,1,113.15
be18e006790a9ab7d86e6efce232bf71eee119fb159803af3d0b514cb9985800,676,1,366.82
be19ce437ebf109d4d52f814f7a1df19e640be0d2a9b68054242526ac6d5e94d,522,1,199.35
be1ab1a324e91d244b645dfda3c3acee45723636fed4c78b1f4065710324b28f,198,1,319.8
be1b2191750d3c9cdc25599bcefd83b735f7c03e1e363ce85aceea9f0899a74a,148,1,160.88
be1b2c1e29e7ef57d047db0afbbfe4f331a38dc7cd226d5d18c6238fabb1e7a0,73,2,514.16
be1ee501b982b57582998bb205114b72ceed545af3ac008c6d5144e090d50711,555,1,94.29
be1f0ab00a7e85ac571a236f0349f3d2e918341d2470b1abc490afe5f403d0c2,309,1,258.44
be23d42ece78b2b491e12906dcecf60eb5baf1c62a5dbed636fc822bae67b9ce,427,1,133.97
be25b707e2aba7b7ddfc0a86a0b79ffd32bef29af15c1c5c0ba72b897a4373a5,170,1,328.59
be285e9ab7410ebd7b8e512c2495051cae21ef41f707e8538271bebbaa3fca77,53,1,211.35
be28d5c4a577ee5f475c03345c7d63626ad238a941a7a3ba27488cb9740bbd34,569,1,167.12
be2baaef8ce2946a8106c173003c9f14951dcb09492bd18dad111c1244cb087f,226,2,499.16
be2dd788349552f37491a6087efa89684d8be1550db18f9dfcd0d084ae3821e3,648,1,218.16
be2f3d8e6e5f75b2db64962f368d730e76246cd25a6e0431c8cd3d0d6a15081f,63,2,306.02002
be30410ce4fa8fd4dbc318218ba1c0006b48d9042643bbbb083ef6449d40c295,520,2,333.74
be322974596cc4de6173a6e35c6a3134322863d01a066d7bfe4e5ad753554b5a,538,1,305.2
be326e083acca4b5cca3ad2ff5f9736fb6f78faa706306e346d6ea19e8448e54,472,1,62.76
be331e87d31e848e58a36c8eb5f0a8dfb61818a1d18f13f5e6c7a47b3c3a001d,300,2,292.38
be339b0c12f84be5dd355698ae1750a9e1961904d03209dac12c55821173d4f2,525,1,467.76
be33a374037840b2ba716d1bd703341b68cbdca9161fff81b9351362a51fc33b,610,1,357.76
be33b4389bb7e1491b9f5e96b33d21b66a468d9231e9505532a7f19f5e90fc83,364,1,243.82
be34dda3b6efc146c6f2b423b51f08c331daf703882e868aa4e402efa7cc610c,362,1,277.54
be34f0f946b3545d1ab84e7d951fc01330599e511243e43ccf0796d80d0042a9,511,2,307.78998
be3740d432a0db71bf0f738efe141d7df2626fad578bf2a2b58f601c9ef1ab6e,522,1,270.66
be388bdd376565239cabf99b25846a93f0ed19f6cec8ad4aff141e6fc6789fb3,585,1,550.0
be3cd7a1dfb9399a76079186f2e14f5a6012dfc2a41ec02ce033a8d2b9fec97f,377,1,164.78
be411966503994791c7e44f21c2cdf705bf5f988e6bc7f8578e32409c7a4ef08,345,1,146.93
be4505d5712dc4bf58281cda3af01a6a80ad602d7012f6d1505c46527f701ea3,416,1,174.06
be474df82baa84db4036209326854f4ba9e74a67695d903cdbab9d0c6a0a2569,38,1,214.77
be4a54cec798d29d6a5a28b1e3d68be28f54dc37a3ea0f6aac36cc4f6e103819,557,1,675.0
be4b8e15e93a2ba8fcea75ecde9b11a69be4033796bb6c25976173e71d6d1f88,296,1,136.72
be4b90b3ca775d15f70a7ef99b7d4ff97c760027235610fc63748cb36ca558ed,504,1,150.0
be4e2376f9df34b26d941c13906776ff5bd21638d7e7c776b29367223374b429,456,1,167.89
be50ccc832481996250889c60696ed7326664bb4500c55b120def4d380edcf1f,404,1,186.31
be5201618ff06c32bf7ace5ce7268f0a0a862a7cc153fcf65042d01de55eb2d3,461,1,164.77
be56e52b8ba22a00f1e39434c7bfe400a8629fa13fc18dc785372eb7e6df17c4,522,1,151.76
be5714584dae08695bab625dd3c876693ae8c9e43c81125631639c48b9bba3af,540,1,144.22
be5824515bc5e28924871874722873e9ab046527febae883bde1ec421424527d,155,1,210.88
be58bb7487663972b8f0be9533fbfaa01d013822f306e779c4c6836b03c1bd30,504,1,317.7
be5bb40ee2decd987b4a84067620d69b8f108f071ff8e411b275ad893376efac,514,1,211.95
be5e2b3eb414efaeb29bdf31a78e86c319279173269202d62c8488cf6857da39,442,1,79.44
be5e32c970a1b46c6879fbd8657f4452d7194daf5d54538ce2dcf4a174c0c12f,275,3,274.14
be61033369196fc1ac3c9b15e658a9c8042b3d93896362bcce15ad0c8249b64e,439,1,130.26
be610e6746a487cfe5ec0c0f4ff820d3e39a95da98dbdbf232ea1961fc4e991b,633,1,138.8
be63cfb725114e64e6df87cd09faabd3ac85ed5571998d4a6d2851a0aaa82dd7,617,1,142.76
be6636abf0a9342f60e317c700ffc6bb40eede7a0dd8449a17a1ccd8db094378,298,1,138.78
be6784cbcd8ffcbeceff0e2d11c5c614b073f085f6018ed365ac79945d96091f,161,1,188.11
be6c011aa77e742c32a09b1ed79c5f273a695fbbd2bf86048d3fb03244835aab,349,1,119.86
be6d592353d2d55848b9aa819dfa16686fbacf879919c086265e5f29399b90e1,640,1,130.26
be6faf47799f53d468e2f4f28795881f59dcf585206f0568ddca3b435e209c72,167,1,313.04
be6fc1f2ddc9e9c2113c24fce461875e933b05425cda3d9ebf546135fa5f40aa,531,1,151.19
be71e97032d48056d117ed31027860e1f83c3fc36ab61ac1a8cecdd8157b76bc,96,1,180.49
be723e62b5b5b3245ce480c5d5b54c35b2a7c399ae348e890ef460ec80e9ea27,30,1,515.88
be75c269c1c6b192270e3226d914d7b956b7a25d23afa0f6fa1fbc65d343d56c,231,4,1243.52
be765e4ba143d8293c5574323aa6d80d8d4f832b8b456d8328ba9e137d3fe505,356,2,330.41
be7749020d340be3997f7c9ad9eb109e5cd1eb934c07dca636da3dc763c2cc2f,453,3,446.43
be7756a5e1da83baa406d010d77907a9a2d953e8adcd466a6748852c3523a8de,187,1,194.46
be77e356fbbc8f42812adeaac57716aa4adf0acc599ec3990327b95b4b4c0e96,625,1,307.11
be7985f851ba495d324be8170791d82db4df94440ec945f74a9fb6f98556f3c9,391,1,631.77
be7a5d955fc24ef3695cfd2b0e14ac89873a9ad7394ac0873d0755cb9f45e837,677,1,166.19
be7d7be52da447b088793fdae3f47c6f6a27cbbe214af5cfc85c80d8c0e175b3,195,2,205.67
be7f095e7d6ff5adb33808bf3396ec460c85240227ecf544c06902466d0d17cc,33,1,190.88
be8162ec2b04d1cf1d56f18898746ee5fbaa86b5feb1aeb1da86572b20d748ae,516,1,263.1
be8206715b1ecc6c6c533fe807e0c9e1ddd8e4939ccef990dd60d6d688cea276,490,1,213.41
be82549675fbd71f70820607fc5f5ceb733f40334dc61acefcca58dcdf6880e3,552,1,1021.97
be83338f08e6feeadd0f46e2449cd0dd58e3e597b29479209f6a21c3e067aebf,390,1,320.41
be84274ebaaf7d26322f447252f7b9d1c06a1653dcd3dabb0066e31a6603c237,549,2,382.84003
be85c1dfc666f63d64f32e409c9b2efd86831f2bde88818ece890f6a294a937f,242,1,181.82
be89ff575be9de71ec1e7ba02e320b568cd94589ab787e21c2afefa475c324bd,270,1,190.28
be8a67fa1bf600deed0172f587aa0b35a4677f6de681cabf48bb28c3d221b2c0,559,1,422.76
be8c5bc187176d73aec29f1aaef6bde3e6c7f92740c832e002ce09bd6bf496d4,336,1,371.01
be8ee7d47f73cbdbec782a6de63dee40758cfd9ec4d9c0a08b7d3ef518028d75,128,1,400.0
be92c3e4f370fbb2bfc49b8895fac1cd18d48b77f1891d327c0bb42206792eac,299,1,164.97
be970ca41f1ec9c09177e04c85ee1d64500f2957b20f532501e480f07303f153,328,2,415.16
be97c830b755c244f87f056c5f55c9a74b75786d03a88093f711d86eeac0ae68,601,1,242.76
be98a5b12386054466864e9c8915f202380adca01cb6c8c31c3f6d29764e2ca6,298,1,169.97
be993bfede8f80e433f85d3fbd57112f9d949f16c20370f8ca479f78af30c961,492,1,167.13
be9ac80942030b2abef1833ca9bde2e22457c8c1b63862f98b39fb5b7a2558b8,583,2,590.2
be9ae60f5698a514b1c75ac8de246f3c1362dbfc6b8e1ff0200056c12d235a24,663,1,280.94
be9c6d07f9bfff701dc25af5ac9e46c40fa5d38e41734fd31ce9235d71d1c423,249,1,253.97
be9d80b37e825d1c1a1ae67de2d1e279fd1d8985415f0a3953c93a5fc8853260,497,1,56.61
be9ea41c1b2b364ad457e72d15f3a85a0d48b0aa8ca22c54f94c8f7bcfde6506,406,1,100.8
be9eebe22a232e56a0137643bd2be591af54f5f14aa91a24d164d72cd2f1340a,370,1,149.97
be9f9f8b59f0f9e1878eed01548966eb7dc81d36ace0ffcf6d085e72d80c294b,117,1,167.08
bea325cc65bc9f3394c3dc1ab758e61853bc30056d126638858f039a6b724d85,54,2,396.77002
bea3c617a943c011fcb8edefc687629852a70cd74684bc10f0b3658a78ec42b7,532,1,467.76
bea4845448a277f99ceb1e4fdc9b61e77ccfd15d798bbd192a2f2324a27334f2,465,1,316.62
bea64847bf3e1411e2eadf94d531a898bcca8be8f7968a20f7c20d6d80fde378,508,1,117.76
bea810e176618e3c4e231264823d12aa60192626eda852aeaad3e7e3030ff510,157,1,145.35
bea8a1b49c276dc9f38d0cfba9224d220392ecf7ef6d876738af2f78248d1ac1,347,2,235.95
bea977757dd3fe2d3d697355efda7254f2f917e680965acf35347036a2df5e20,382,1,600.0
beab3b48d20264f2ad7b66b8599e5fa211528fbd6db0c65caca6b7637962c381,375,1,160.88
beab720b81a2479c90ec60654d5e581b45011dade4686cd3770d2da5708e50ce,513,1,139.94
beaf4c9af8d24b951697436ab678080f34b65a50a4becc28739987b0f800b242,117,1,160.88
beb1132f4c83bf40c626fd4a37f731e06bd7a75416c03936177d853dd43a757b,182,2,468.57
beb1535378cdaae78c56ccf667397c498c50ae6227595cd06aa7c52448d6734a,326,1,232.47
beb4c396372e5d0fe569302b85fe3b7ad7246b076055896364ea68bfda9e49a0,514,2,361.09003
beb7e2004aa32518e312e19fa7dc2786ab48246c2f9a770f3e0566729121c73e,447,1,142.76
beb9943064a1e5286d81ac2f4b32ce08bb56e36c5965ac79d55b4e82661cf893,446,1,148.98
beba3717e36656f5c64005e558e82da148a683e4af9492e0c4ce6690d8be9ad5,566,1,164.77
bebb98c74977fc394010d045a6ed5ac66a1820016b684168cbe922090e9b7da0,433,1,219.54
bebef6f73e5d338e2579f405697116aa6dd2ed0dc60439b6c05a05a8ea44e1d5,508,1,475.0
bebf0f25ade56e9cb44d740789103572f7496a46e38aaa2869bce29be655c948,529,1,140.3
bebf1ba726fdd3cb3831a638fc65a8430f01d8b2c33670061b856f7ff3ef6bb9,586,1,152.76
bebf967eac0d117a346f7bb9352337a247f2caa67e9ea2f2f4da9c86f87fe401,70,1,171.99
bec05402c5ee676d59239339e830a8ba9a545fb81f2d145f076df6440c8d2580,491,1,164.77
bec163ea22606f22a857e63e188ef05b719754f902019dbca9fc008e7e1ecdda,598,1,167.76
bec24a7124e8b81125f6ffe6e3257324a7794d312c70e92987e71d0fa71f6bbc,105,2,302.69
bec2d4ea69b9064547db377641bdee4853572e5e634ff733689a79988aff1900,348,1,115.44
bec4afc01f4dbbcae13bdcead0bef9edff997d36d5080001d9b740daea920295,462,1,147.23
bec5c691e2c5b85728856596d6b694116f424e160df2f4650f08c1fd03548773,324,1,287.55
bec72a95450264b77322e5a0d52185be4a4bbeb749d7298f56a25ccd766ad726,376,2,361.7
bec9e18c5ad30afd962ca5a5d535c0394334f3a6b55df78cfaede7c46a3936ad,349,1,159.77
bec9e785165561879a4fb084df2bf8457bddce9b72eb98bef52ee34e954be01b,357,2,742.38
becd29ce4b6790deafb3ee1507c6cb2c0a56a107e661591787a415c17a3e9fd6,556,1,340.73
becd2b057235d12c00e6356ad2e7e291f83974b91becd764ba20b9c28ce0dbe9,423,2,276.83002
becece01a85d7e077a39c168faf8f19612f8d322313ba26776079d84c6b9eda7,433,1,318.52
becf4963a6ab94d20e066bb7947a6964f6fa77f84919406c2c3052b0f47965a1,461,1,392.76
bed15b248a04c068edcc0d151a97b954507117bc561f68da2e2b8954edba33bc,242,1,165.38
bed3ea29ce47e33e83ce06ddc2625bb600a2c4f052fdabba4b0b5b945a6e09c5,94,2,131.56
bed4aae458a5d07182951eccd27bb322daee81c4ee1143630fe11d7eba7331bf,484,1,175.44
bed4b4eca1dca21b78ba1c9845f7a461d082a2e4c9990effb4b0537c6e57299a,305,1,198.78
bed598cc2132d543778155268446081f235734ee624a6c10c5322ccc7273b9f5,379,2,337.65002
bed5ddbffdfe4f489ec1d4d18406b1694dbfcf1670234cd9ca15edcbe12b503c,404,1,114.52
bed793f84b91acf42e06b5550d44543aee8c66251656dc16f521f69e100ea6e0,289,3,469.2
bed7bab73a5f5554f525503ab4b4f7caeecf1475cae1d53bfc397804aea6182d,416,2,958.70996
bedd3bb02d5d070372eff645b6a4356b82ae5b3bc330d322d1cd86ec1d85e543,367,1,544.5
bee24e59cd9fa9b6d6c131474d00bd8ee7fadd5c3bc5017908066f9d0930cc7a,310,3,276.69
bee3612703a910a1dc249e32c86443a65523c5276d9883dac1cb2c704f0bf209,389,1,155.41
bee65b0b599611cd5c06ed46d77d6adc6497709844e03d7d2f373d65732a43de,97,1,163.88
bee9e0c6bb7ba334f382d89c5a9c8f704674dc1332b8c3a06286294fa0293a42,438,1,62.76
beeb544678b9b80deb81ff31f7adde673feec2307e6874c347eba8e99924c86b,425,1,273.85
beec8ece865a21e77db3750691b8830b84cfd6b3acb22b74817defbe7d2653aa,519,1,151.21
beefee65e8aa0d75820735165edcc1ddf71c82115027b6db2537bf5db9161284,356,4,700.92
bef03da1fb750df87cf6808eb94fa4ed5e86a90738e7f927dfea0aa32f2fdf37,129,1,455.0
bef0c1df85ea9543dc7cacae4fcf4ca09b41eec552d7edb066be0b5c75f5bb61,256,1,81.78
bef0cb03a259e4f6fbde3fb616432258c53ea6a3006e059f770b51ddf6e97013,48,3,700.39
bef167775231e362fd345aa9a30d3ca2618eb29feb41d91eb4a014571a8bf881,457,1,368.33
bef2a4c23c7243185042658c24044c43dc1b87fc5a6aa2bede862c5e11d3b384,292,1,165.25
bef325a7f24892d021a447a87f84aefb2f387a8bbc13cb41336e639f5bbf2f09,531,1,107.2
bef3b887806f536cc87efefc1edc25ef73f7ddb1ae82e03a908d267df2dd5704,397,1,150.16
bef444d35ddad960af30929aaa5b98b2dd40a748d2d539b1a86a815a5725f120,651,1,128.3
bef46b0f2218c22614566a097bc73dd669e56454093b47bc4cfba78e50a77b6d,400,1,168.59
bef8866a7a23cb1ed2f3f957a2c61fed09baa92704103130a244ad3bab82a774,361,3,537.33
bef8b611fffbbf7143e0584e68273ef582716413143156b19df9335236d24d5b,328,1,92.83
befc32f1098306ff0e5a6e7167da8009f9ef774cedcc66173f4f314aee65799b,256,1,360.41
bf000a197c7313aeb0f5638b04b2e51672464b7bb7f6ee3f3f61a5ce15b13407,497,1,171.42
bf01d8a6b8bf2b7fd265982e6776deaacbff0e8f5f61e403163874379cb29e94,278,1,119.97
bf01dea8de2ec29b53b611965d5df24dbb1dd3ad2e8505c8247514d76e90335b,239,2,584.22
bf0239f55e47c88d855d42152a6f3b93aa3d255aa871871a467f9cbca5341bb4,199,1,207.31
bf04fb1f159aac27d5cfea2b472e7932c287e6657c79dbcec629a68b517b3813,368,2,395.31
bf059cdc780ad0b4287514280b81c8adacae151761cdf0599e3523bee022b8a4,581,1,295.0
bf0609177521bdb681a165417513105966afb864882167c7555e3c6d614dcde2,517,1,114.44
bf07dddbe423594824b9f31e2a196449d121b785652abffc8413fae54fbcb373,582,1,264.52
bf08649d3f1791d2d0dbd4268bd3ec8c1acadc2dff193e8f71324c2e393a88dc,330,1,294.97
bf08e5dd0b2852344cc40c662635fe48074cd005234aa5b5c3f37c3f4d983018,180,1,330.88
bf0b6d7885124c9eb31c9d7bd89b60a823ff19827f1654335ac1956b2afc1f65,581,1,105.28
bf0d345f890700e30f85822404fbb0ac0f9f9b6cea399fdf4d059114b56cfbbb,613,1,171.53
bf0dd08ae83362ca079f97541fa544ac116a79cbc2b9561f38791c87b0924600,297,2,465.78
bf0f2d47423c099c8474a95b33c056383c7b634e83be91405806d359aeb25c48,386,1,170.41
bf10ce58c8581128b80feb78e3a1ec2faf4b21d2f65d9e14409488490c741781,159,1,145.08
